Week Start Date,Agency,Final Incident Type,# of Incidents Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call to FDNY Job Creation,Call to EMS Pickup,Call to Agency Job Creation,Call to Agency Dispatch,Call to Agency Arrival,Call to First Arrival (Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median FDNY Pickup,Median FDNY Job Creation,Median Ems Pickup,Median Ems Job Creation,Median Dispatch,Median Travel,Median Cumulative First Arrival  (Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
10/30/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,178,3.81,95.04,,,,,489.75,"1,520.67","1,520.67",3,78.5,,,,,138.5,656.5,"1,101.5",17.18,6.58,,,1.52,0.06,,
10/30/2017,NYPD (Non-CIP),Possible Crimes,"7,784",3.79,143.92,,,,,839.24,"3,244.32","3,139.46",3,108,,,,,268,"1,133.5","1,788",40.08,11.59,,,2.34,0.06,,
10/30/2017,NYPD (Non-CIP),United States Postal Service - Bio Hazard Detection System,1,4.00,112.00,,,,,201.00,717.00,247.00,4,108,,,,,89,516,247,8.60,1.48,,,1.80,0.07,,
10/30/2017,NYPD (Non-CIP),Vehicle Accident,"3,405",3.59,160.70,,,,,"1,020.52","4,327.06","4,235.23",3,134,,,,,360,"2,039","2,885",55.11,14.33,,,2.62,0.06,,
10/23/2017,EMS,1. Life Threating Med Emergencies,"9,874",3.72,63.62,,,68.63,122.67,152.23,526.80,462.08,3,65.5,,,10.5,38,74,327.5,398.5,6.24,1.34,0.80,0.11,1.00,0.06,,
10/23/2017,EMS,2. Non-Life Threatening Med Emergencies,"13,771",3.71,79.42,,,86.17,121.93,186.38,719.71,628.02,3,80.5,,,10.5,41,78,456,522.5,8.89,1.68,0.55,0.14,1.26,0.06,,
10/23/2017,FDNY,1. Structural Fires,253,3.80,78.85,,,,,91.67,295.87,288.25,3,62,,,,,10,200,278,3.40,0.21,,,1.25,0.06,,
10/23/2017,FDNY,2. Non-Structural Fires,163,3.73,94.53,,,,,109.07,368.44,342.72,3,65,,,,,11,242,322,4.32,0.24,,,1.51,0.06,,
10/23/2017,FDNY,3. Medical Emergencies,"3,308",3.86,172.55,,,71.98,168.87,197.93,474.96,405.37,3,110,,,5,49,7,259,382,4.62,0.42,1.65,0.09,2.81,0.06,,
10/23/2017,FDNY,4. Non-Medical Emergencies,"3,294",3.83,215.50,,,,,231.92,541.94,494.05,3,78,,,,,12,272,384,5.17,0.27,,,3.53,0.06,,
10/23/2017,NYPD,1. Critical,"1,125",3.71,110.80,,,,,201.14,397.58,378.92,3,83,,,,,57,134,311,3.27,1.51,,,1.78,0.06,,
10/23/2017,NYPD,2. Serious,"2,446",3.74,115.87,,,,,233.64,523.38,502.61,3,87,,,,,72,184,392,4.83,1.96,,,1.87,0.06,,
10/23/2017,NYPD,3. Non-Critical,742,3.47,162.10,,,,,451.61,"1,108.82","1,093.84",3,133,,,,,112,321.5,672,10.95,4.83,,,2.64,0.06,,
10/23/2017,NYPD (Non-CIP),Alarms,"2,645",3.84,123.22,,,,,774.88,"3,090.99","3,090.99",3,103,,,,,280,"1,241","1,930",38.60,10.86,,,1.99,0.06,,
10/23/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,414",3.68,167.25,,,,,752.88,"2,361.84","2,335.07",3,146,,,,,229,706,"1,325",26.82,9.76,,,2.73,0.06,,
10/23/2017,NYPD (Non-CIP),Dispute,"5,677",3.67,174.84,,,,,831.24,"2,810.32","2,791.91",3,149,,,,,224,888,"1,577",32.98,10.94,,,2.85,0.06,,
10/23/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,466,3.81,113.10,,,,,209.41,"2,300.96","1,103.73",3,81,,,,,57,"1,256",400.5,34.86,1.61,,,1.82,0.06,,
10/23/2017,NYPD (Non-CIP),Other Crimes (In Progress),"2,918",3.75,162.39,,,,,431.57,"1,081.64","1,073.63",3,136,,,,,110,329.5,669,10.83,4.49,,,2.64,0.06,,
10/23/2017,NYPD (Non-CIP),Past Crime,"3,553",3.57,207.53,,,,,987.39,"4,075.19","3,985.16",3,179,,,,,298,"1,694","2,423",51.46,13.00,,,3.40,0.06,,
10/23/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,221,3.42,103.40,,,,,507.87,"1,750.89","1,738.01",3,78,,,,,153,761,"1,261",20.72,6.74,,,1.67,0.06,,
10/23/2017,NYPD (Non-CIP),Possible Crimes,"8,712",3.71,148.91,,,,,794.45,"3,153.52","3,033.66",3,116,,,,,242,"1,150.5","1,724.5",39.32,10.76,,,2.42,0.06,,
10/23/2017,NYPD (Non-CIP),Vehicle Accident,"3,982",3.54,167.52,,,,,945.49,"4,164.32","4,088.03",3,143,,,,,332,"1,962","2,758",53.65,12.97,,,2.73,0.06,,
10/16/2017,EMS,1. Life Threating Med Emergencies,"10,051",3.77,65.06,,,70.47,127.78,158.07,525.81,466.49,3,66.5,,,10,38,74.5,319.5,401,6.13,1.43,0.88,0.12,1.02,0.06,,
10/16/2017,EMS,2. Non-Life Threatening Med Emergencies,"13,687",3.74,81.77,,,88.70,136.43,191.31,730.90,634.89,3,80,,,9.5,42,77.5,451,531,8.99,1.69,0.72,0.15,1.30,0.06,,
10/16/2017,FDNY,1. Structural Fires,299,3.82,82.95,,,,,97.45,291.43,281.52,3,62,,,,,11,192,271,3.23,0.24,,,1.32,0.06,,
10/16/2017,FDNY,2. Non-Structural Fires,186,3.97,77.73,,,,,91.82,362.84,353.55,3,61,,,,,11,235.5,315.5,4.52,0.23,,,1.23,0.07,,
10/16/2017,FDNY,3. Medical Emergencies,"3,274",3.75,177.43,,,72.13,173.62,205.44,486.00,408.33,3,109,,,5,49,7,256,379,4.68,0.47,1.73,0.09,2.89,0.06,,
10/16/2017,FDNY,4. Non-Medical Emergencies,"3,014",3.70,177.64,,,,,194.60,492.15,452.52,3,78,,,,,12,265,373.5,4.96,0.28,,,2.90,0.06,,
10/16/2017,NYPD,1. Critical,"1,089",3.73,110.31,,,,,200.09,385.91,371.96,3,82,,,,,60,134,307,3.10,1.50,,,1.78,0.06,,
10/16/2017,NYPD,2. Serious,"2,492",3.69,112.58,,,,,237.80,536.25,508.12,3,85,,,,,72,179,383,4.97,2.09,,,1.81,0.06,,
10/16/2017,NYPD,3. Non-Critical,781,3.87,162.37,,,,,509.52,"1,205.13","1,184.52",3,126,,,,,133,383,745,11.59,5.79,,,2.64,0.06,,
10/16/2017,NYPD (Non-CIP),Alarms,"2,317",3.79,122.57,,,,,759.37,"3,024.04","3,024.04",3,104,,,,,288,"1,168","1,845",37.74,10.61,,,1.98,0.06,,
10/16/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,314",3.68,166.06,,,,,739.34,"2,235.31","2,226.37",3,141.5,,,,,208,711.5,"1,302.5",24.93,9.55,,,2.71,0.06,,
10/16/2017,NYPD (Non-CIP),Dispute,"5,406",3.61,175.52,,,,,923.68,"2,966.23","2,948.41",3,147,,,,,252,899.5,"1,656",34.04,12.47,,,2.87,0.06,,
10/16/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,513,3.96,114.45,,,,,215.58,"2,548.92","1,025.37",3,84,,,,,57,"1,306",406,38.89,1.69,,,1.84,0.07,,
10/16/2017,NYPD (Non-CIP),Other Crimes (In Progress),"2,994",3.66,158.93,,,,,445.36,"1,127.00","1,119.71",3,132,,,,,120,328,671.5,11.36,4.77,,,2.59,0.06,,
10/16/2017,NYPD (Non-CIP),Past Crime,"3,676",3.62,201.88,,,,,"1,036.53","4,428.82","4,353.85",3,172,,,,,310,"1,847.5","2,633.5",56.54,13.91,,,3.30,0.06,,
10/16/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,183,3.54,97.44,,,,,483.85,"1,703.07","1,672.68",3,79,,,,,114,777,"1,064",20.32,6.44,,,1.57,0.06,,
10/16/2017,NYPD (Non-CIP),Possible Crimes,"8,325",3.70,149.42,,,,,832.96,"3,176.14","3,078.02",3,115,,,,,259,"1,118","1,768",39.05,11.39,,,2.43,0.06,,
10/16/2017,NYPD (Non-CIP),Vehicle Accident,"3,947",3.60,168.52,,,,,984.40,"4,224.28","4,163.93",3,143,,,,,363,"2,042","2,861",54.00,13.60,,,2.75,0.06,,
10/09/2017,EMS,1. Life Threating Med Emergencies,"10,061",3.87,64.05,,,69.14,117.74,148.61,518.18,458.80,3,67,,,10.5,37.5,74.5,324.5,399.25,6.16,1.30,0.73,0.11,1.01,0.06,,
10/09/2017,EMS,2. Non-Life Threatening Med Emergencies,"13,812",3.85,80.31,,,87.33,121.75,183.32,709.89,619.82,3,80,,,11,40.5,78,444.5,518.5,8.78,1.63,0.53,0.15,1.28,0.06,,
10/09/2017,FDNY,1. Structural Fires,246,3.87,119.36,,,,,133.59,332.39,287.09,3,62.5,,,,,11.5,191,274.5,3.31,0.24,,,1.92,0.06,,
10/09/2017,FDNY,2. Non-Structural Fires,131,4.18,74.95,,,,,88.07,336.89,332.81,3,61,,,,,10,232,315,4.15,0.22,,,1.18,0.07,,
10/09/2017,FDNY,3. Medical Emergencies,"3,304",3.92,185.40,,,73.07,181.44,209.30,483.11,409.93,3,110.5,,,5,48,7,253,379,4.56,0.40,1.84,0.09,3.02,0.07,,
10/09/2017,FDNY,4. Non-Medical Emergencies,"3,041",3.87,178.64,,,,,194.93,493.21,458.01,3,77,,,,,12,268.5,376,4.97,0.27,,,2.91,0.06,,
10/09/2017,NYPD,1. Critical,"1,175",3.69,113.17,,,,,209.83,416.05,394.87,3,86,,,,,64,136,317,3.44,1.61,,,1.82,0.06,,
10/09/2017,NYPD,2. Serious,"2,477",3.63,115.04,,,,,240.41,552.63,520.48,3,88,,,,,74,184,393,5.20,2.09,,,1.86,0.06,,
10/09/2017,NYPD,3. Non-Critical,730,3.79,159.47,,,,,483.50,"1,190.07","1,181.41",3,134,,,,,126,362,731.5,11.78,5.40,,,2.59,0.06,,
10/09/2017,NYPD (Non-CIP),Alarms,"2,207",3.72,124.95,,,,,708.33,"2,904.70","2,904.28",3,106,,,,,269,"1,119","1,770",36.61,9.72,,,2.02,0.06,,
10/09/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,339",3.89,174.15,,,,,778.11,"2,247.90","2,220.00",3,152,,,,,252,674,"1,277",24.50,10.07,,,2.84,0.06,,
10/09/2017,NYPD (Non-CIP),Dispute,"5,453",3.70,175.89,,,,,828.26,"2,784.08","2,773.56",3,149,,,,,231,882,"1,576",32.60,10.87,,,2.87,0.06,,
10/09/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,450,3.94,117.35,,,,,203.08,"2,293.12","1,121.85",3,88,,,,,51,"1,211.5",411.5,34.83,1.43,,,1.89,0.07,,
10/09/2017,NYPD (Non-CIP),Other Crimes (In Progress),"3,057",3.86,162.74,,,,,421.87,"1,034.53","1,028.10",3,135,,,,,119,333,661,10.21,4.32,,,2.65,0.06,,
10/09/2017,NYPD (Non-CIP),Past Crime,"3,437",3.63,205.22,,,,,992.75,"3,961.50","3,896.25",3,174,,,,,311,"1,660","2,496",49.48,13.13,,,3.36,0.06,,
10/09/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,182,3.61,103.01,,,,,456.97,"1,670.08","1,666.51",3,78.5,,,,,121,719.5,"1,001.5",20.22,5.90,,,1.66,0.06,,
10/09/2017,NYPD (Non-CIP),Possible Crimes,"8,347",3.70,149.00,,,,,794.16,"2,968.42","2,886.54",3,116,,,,,247,"1,045","1,657",36.24,10.75,,,2.42,0.06,,
10/09/2017,NYPD (Non-CIP),Vehicle Accident,"3,513",3.72,169.10,,,,,960.16,"3,964.56","3,906.89",3,142,,,,,338,"1,904","2,762",50.07,13.18,,,2.76,0.06,,
10/02/2017,EMS,1. Life Threating Med Emergencies,"10,220",3.66,61.86,,,67.04,118.69,148.71,521.97,461.31,3,62.5,,,11,38,75,329,403,6.22,1.33,0.78,0.11,0.97,0.06,,
10/02/2017,EMS,2. Non-Life Threatening Med Emergencies,"14,021",3.67,80.31,,,87.29,125.04,182.99,721.05,625.99,3,80,,,10.5,41,80,450.5,521.5,8.97,1.62,0.58,0.15,1.28,0.06,,
10/02/2017,FDNY,1. Structural Fires,263,3.51,85.01,,,,,98.78,295.16,288.23,3,64,,,,,11,192,272,3.27,0.23,,,1.36,0.06,,
10/02/2017,FDNY,2. Non-Structural Fires,178,3.44,82.03,,,,,96.82,369.78,363.60,3,64.5,,,,,11,242.5,326.5,4.55,0.25,,,1.31,0.06,,
10/02/2017,FDNY,3. Medical Emergencies,"3,434",3.71,184.61,,,72.21,180.65,211.29,486.77,412.20,3,112,,,5,49,7,256,383,4.59,0.44,1.85,0.09,3.02,0.06,,
10/02/2017,FDNY,4. Non-Medical Emergencies,"2,744",3.63,198.12,,,,,214.32,514.01,478.88,3,78,,,,,12,267,378,4.99,0.27,,,3.24,0.06,,
10/02/2017,NYPD,1. Critical,"1,083",3.56,112.47,,,,,211.75,406.12,396.12,3,83,,,,,59,138,317,3.24,1.65,,,1.82,0.06,,
10/02/2017,NYPD,2. Serious,"2,506",3.58,114.48,,,,,235.21,520.40,502.64,3,85,,,,,78,183,392.5,4.75,2.01,,,1.85,0.06,,
10/02/2017,NYPD,3. Non-Critical,778,3.64,164.84,,,,,488.69,"1,276.52","1,263.36",3,141,,,,,132,354.5,734,13.13,5.40,,,2.69,0.06,,
10/02/2017,NYPD (Non-CIP),Alarms,"2,193",3.66,127.43,,,,,776.58,"3,039.95","3,039.95",3,107,,,,,310,"1,210","1,938",37.72,10.82,,,2.06,0.06,,
10/02/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,343",3.64,166.83,,,,,744.29,"2,359.67","2,341.23",3,146,,,,,233,764,"1,369",26.92,9.62,,,2.72,0.06,,
10/02/2017,NYPD (Non-CIP),Dispute,"5,589",3.63,175.99,,,,,877.47,"2,863.37","2,845.96",3,148,,,,,250,895,"1,632",33.10,11.69,,,2.87,0.06,,
10/02/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,531,3.57,122.14,,,,,219.53,"2,295.96","1,220.32",3,87,,,,,54,"1,183",469,34.61,1.62,,,1.98,0.06,,
10/02/2017,NYPD (Non-CIP),Other Crimes (In Progress),"3,038",3.65,160.19,,,,,434.32,"1,080.01","1,070.74",3,133,,,,,116,314,663.5,10.76,4.57,,,2.61,0.06,,
10/02/2017,NYPD (Non-CIP),Past Crime,"3,526",3.50,205.76,,,,,998.76,"4,140.93","4,064.52",3,175,,,,,308,"1,674","2,537",52.37,13.22,,,3.37,0.06,,
10/02/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,193,3.61,101.30,,,,,464.20,"1,859.24","1,838.34",3,85,,,,,134,819,"1,237",23.25,6.05,,,1.63,0.06,,
10/02/2017,NYPD (Non-CIP),Possible Crimes,"8,590",3.62,151.58,,,,,852.35,"3,094.96","3,002.41",3,119,,,,,267,"1,116.5","1,752.5",37.38,11.68,,,2.47,0.06,,
10/02/2017,NYPD (Non-CIP),Vehicle Accident,"3,908",3.42,167.34,,,,,"1,019.93","4,236.80","4,149.79",3,140,,,,,376,"2,004","2,847",53.61,14.21,,,2.73,0.06,,
09/25/2017,EMS,1. Life Threating Med Emergencies,"10,330",3.93,61.80,,,67.32,117.07,149.13,530.12,469.64,3,63.5,,,11,39,74.5,325.5,400,6.35,1.32,0.73,0.12,0.97,0.07,,
09/25/2017,EMS,2. Non-Life Threatening Med Emergencies,"13,843",3.90,80.89,,,87.90,116.49,182.07,758.20,660.79,3,80.5,,,10.5,42,81,468.25,543.5,9.60,1.57,0.42,0.15,1.29,0.07,,
09/25/2017,FDNY,1. Structural Fires,308,4.02,73.62,,,,,88.27,297.48,291.88,3,60,,,,,11,197,278.5,3.49,0.24,,,1.16,0.07,,
09/25/2017,FDNY,2. Non-Structural Fires,223,3.91,83.08,,,,,98.76,357.95,350.20,3,58,,,,,11,240,314,4.32,0.26,,,1.32,0.07,,
09/25/2017,FDNY,3. Medical Emergencies,"3,402",3.97,186.77,,,72.24,182.70,221.65,501.20,416.25,3,110,,,5,49,7,260,385,4.66,0.58,1.88,0.09,3.05,0.07,,
09/25/2017,FDNY,4. Non-Medical Emergencies,"2,880",4.07,199.69,,,,,218.15,524.31,472.34,3,78,,,,,13,271,375.5,5.10,0.31,,,3.26,0.07,,
09/25/2017,NYPD,1. Critical,"1,235",3.71,110.01,,,,,206.12,411.36,392.05,3,86,,,,,61,142,317,3.42,1.60,,,1.77,0.06,,
09/25/2017,NYPD,2. Serious,"2,485",3.75,113.30,,,,,243.82,554.64,532.86,3,87,,,,,75,187,395,5.18,2.18,,,1.83,0.06,,
09/25/2017,NYPD,3. Non-Critical,810,3.78,162.71,,,,,518.95,"1,309.09","1,291.85",3,134,,,,,140,392,754,13.17,5.94,,,2.65,0.06,,
09/25/2017,NYPD (Non-CIP),Alarms,"2,232",3.72,120.77,,,,,823.80,"3,160.59","3,160.59",3,103,,,,,302,"1,236.5","1,935",38.95,11.72,,,1.95,0.06,,
09/25/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,350",3.80,168.85,,,,,825.22,"2,618.20","2,608.38",3,145,,,,,247,781,"1,469.5",29.88,10.94,,,2.75,0.06,,
09/25/2017,NYPD (Non-CIP),Dispute,"5,524",3.77,171.47,,,,,896.22,"3,016.25","2,985.81",3,143,,,,,244,937.5,"1,689",35.33,12.08,,,2.80,0.06,,
09/25/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,516,3.89,126.27,,,,,237.68,"2,369.84","1,016.27",3,90.5,,,,,61.5,"1,226.5",437,35.54,1.86,,,2.04,0.06,,
09/25/2017,NYPD (Non-CIP),Other Crimes (In Progress),"3,092",3.96,153.06,,,,,465.44,"1,103.61","1,097.97",3,130,,,,,117.5,327.5,677.5,10.64,5.21,,,2.48,0.07,,
09/25/2017,NYPD (Non-CIP),Past Crime,"3,525",3.75,202.40,,,,,"1,093.18","4,298.73","4,203.12",3,173,,,,,326,"1,810","2,614",53.43,14.85,,,3.31,0.06,,
09/25/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,217,4.04,97.40,,,,,467.39,"2,004.59","2,004.59",3,73,,,,,139,796,"1,197",25.62,6.17,,,1.56,0.07,,
09/25/2017,NYPD (Non-CIP),Possible Crimes,"8,568",3.80,149.16,,,,,846.01,"3,194.26","3,098.20",3,115,,,,,258,"1,144","1,790.5",39.14,11.61,,,2.42,0.06,,
09/25/2017,NYPD (Non-CIP),Vehicle Accident,"3,891",3.73,165.82,,,,,"1,099.72","4,576.88","4,513.50",3,140,,,,,384,"2,132","3,062",57.95,15.56,,,2.70,0.06,,
09/18/2017,EMS,1. Life Threating Med Emergencies,"10,155",3.77,62.19,,,67.32,116.66,147.25,522.87,464.40,3,66.5,,,10,37.5,74,333,410.5,6.26,1.31,0.75,0.11,0.98,0.06,,
09/18/2017,EMS,2. Non-Life Threatening Med Emergencies,"14,130",3.72,78.01,,,84.81,117.96,173.85,720.93,631.65,3,78.5,,,10,40.5,78,460,525,9.12,1.51,0.51,0.14,1.24,0.06,,
09/18/2017,FDNY,1. Structural Fires,255,3.82,82.55,,,,,96.40,299.58,294.31,3,63,,,,,11,196,278,3.39,0.23,,,1.31,0.06,,
09/18/2017,FDNY,2. Non-Structural Fires,171,3.61,134.12,,,,,147.44,404.10,387.86,3,69,,,,,10,240,330,4.28,0.22,,,2.18,0.06,,
09/18/2017,FDNY,3. Medical Emergencies,"3,288",3.88,178.88,,,72.57,175.04,205.09,478.39,405.58,3,109,,,5,49,7,255,379,4.56,0.44,1.74,0.09,2.92,0.06,,
09/18/2017,FDNY,4. Non-Medical Emergencies,"2,921",3.81,192.18,,,,,209.25,508.44,470.40,3,78,,,,,12,264,376,4.99,0.28,,,3.14,0.06,,
09/18/2017,NYPD,1. Critical,"1,165",3.62,109.59,,,,,215.68,414.65,405.00,3,83,,,,,60,135,316,3.32,1.77,,,1.77,0.06,,
09/18/2017,NYPD,2. Serious,"2,605",3.68,114.17,,,,,239.86,555.23,524.77,3,86,,,,,75,183,390,5.26,2.09,,,1.84,0.06,,
09/18/2017,NYPD,3. Non-Critical,820,3.74,159.87,,,,,487.28,"1,279.64","1,254.90",3,128,,,,,126,380,745,13.21,5.46,,,2.60,0.06,,
09/18/2017,NYPD (Non-CIP),Alarms,"2,216",3.73,122.39,,,,,806.50,"3,152.12","3,152.12",3,102,,,,,288,"1,150.5","1,852.5",39.09,11.40,,,1.98,0.06,,
09/18/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,351",3.63,168.74,,,,,774.32,"2,481.72","2,462.18",3,145,,,,,228,735,"1,375",28.46,10.09,,,2.75,0.06,,
09/18/2017,NYPD (Non-CIP),Dispute,"5,488",3.66,175.36,,,,,939.46,"3,036.04","3,017.37",3,148,,,,,245,943,"1,698",34.94,12.73,,,2.86,0.06,,
09/18/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,427,3.73,126.77,,,,,245.48,"2,574.71","1,098.83",3,96,,,,,57,"1,384",435,38.82,1.98,,,2.05,0.06,,
09/18/2017,NYPD (Non-CIP),Other Crimes (In Progress),"3,166",3.71,156.06,,,,,427.94,"1,073.63","1,067.28",3,130,,,,,115,332.5,670,10.76,4.53,,,2.54,0.06,,
09/18/2017,NYPD (Non-CIP),Past Crime,"3,631",3.57,202.52,,,,,"1,088.42","4,423.76","4,354.96",3,170,,,,,322,"1,821","2,631",55.59,14.77,,,3.32,0.06,,
09/18/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,191,3.83,93.97,,,,,527.07,"1,693.56","1,672.37",3,74,,,,,159,637,"1,029",19.44,7.22,,,1.50,0.06,,
09/18/2017,NYPD (Non-CIP),Possible Crimes,"8,679",3.73,149.47,,,,,858.53,"3,172.89","3,065.82",3,116,,,,,263,"1,090","1,757",38.57,11.82,,,2.43,0.06,,
09/18/2017,NYPD (Non-CIP),Vehicle Accident,"3,615",3.46,164.63,,,,,"1,071.66","4,427.20","4,370.07",3,138,,,,,369,"2,021","2,958",55.93,15.12,,,2.69,0.06,,
09/11/2017,EMS,1. Life Threating Med Emergencies,"10,466",3.72,64.51,,,69.97,118.87,153.97,531.96,468.13,3,64,,,10,38,75,328,402.5,6.30,1.40,0.76,0.12,1.02,0.06,,
09/11/2017,EMS,2. Non-Life Threatening Med Emergencies,"14,545",3.72,80.65,,,87.62,119.66,190.78,746.04,651.11,3,79,,,9.5,41,79.5,457.5,530.5,9.25,1.72,0.48,0.15,1.28,0.06,,
09/11/2017,FDNY,1. Structural Fires,253,3.61,81.69,,,,,94.51,293.20,290.09,3,63,,,,,10,196,275,3.31,0.21,,,1.30,0.06,,
09/11/2017,FDNY,2. Non-Structural Fires,134,3.96,91.48,,,,,105.78,347.44,333.68,3,63,,,,,11,216.5,309,4.03,0.24,,,1.46,0.07,,
09/11/2017,FDNY,3. Medical Emergencies,"3,420",3.72,184.22,,,71.15,180.28,207.47,480.50,409.71,3,110,,,5,48,7,253,380,4.55,0.39,1.86,0.09,3.01,0.06,,
09/11/2017,FDNY,4. Non-Medical Emergencies,"2,916",3.77,201.97,,,,,220.87,517.37,467.41,3,77,,,,,12,266,371,4.94,0.31,,,3.30,0.06,,
09/11/2017,NYPD,1. Critical,"1,074",3.80,117.14,,,,,205.69,412.91,395.40,3,87,,,,,62,130,321.5,3.45,1.48,,,1.89,0.06,,
09/11/2017,NYPD,2. Serious,"2,652",3.67,115.43,,,,,257.68,555.36,531.62,3,86,,,,,76,182,398,4.96,2.37,,,1.86,0.06,,
09/11/2017,NYPD,3. Non-Critical,794,3.69,159.87,,,,,494.23,"1,219.39","1,210.64",3,133,,,,,126,395,769.5,12.09,5.57,,,2.60,0.06,,
09/11/2017,NYPD (Non-CIP),Alarms,"1,990",3.81,121.53,,,,,716.45,"3,134.30","3,134.22",3,102,,,,,265,"1,188","1,899",40.30,9.92,,,1.96,0.06,,
09/11/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,396",3.81,166.98,,,,,784.61,"2,362.52","2,341.97",3,146,,,,,224,658.5,"1,332",26.30,10.29,,,2.72,0.06,,
09/11/2017,NYPD (Non-CIP),Dispute,"5,610",3.75,170.37,,,,,900.42,"2,857.26","2,832.99",3,144,,,,,253,872.5,"1,632",32.61,12.17,,,2.78,0.06,,
09/11/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,470,3.96,121.85,,,,,222.46,"2,355.46","1,154.13",3,85,,,,,52,"1,205",436,35.55,1.68,,,1.96,0.07,,
09/11/2017,NYPD (Non-CIP),Other Crimes (In Progress),"2,979",3.78,155.35,,,,,446.13,"1,099.03","1,091.34",3,130,,,,,120,317,668,10.88,4.85,,,2.53,0.06,,
09/11/2017,NYPD (Non-CIP),Past Crime,"3,537",3.64,206.04,,,,,"1,080.14","4,449.13","4,369.21",3,174,,,,,309,"1,857","2,652",56.15,14.57,,,3.37,0.06,,
09/11/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,218,4.16,96.16,,,,,437.22,"1,562.19","1,539.35",3,74.5,,,,,125.5,568.5,"1,032.5",18.75,5.68,,,1.53,0.07,,
09/11/2017,NYPD (Non-CIP),Possible Crimes,"8,132",3.71,153.07,,,,,878.24,"3,167.82","3,059.63",3,119,,,,,255,"1,113.5","1,785",38.16,12.09,,,2.49,0.06,,
09/11/2017,NYPD (Non-CIP),Vehicle Accident,"4,030",3.52,166.30,,,,,"1,017.87","4,251.55","4,173.64",3,139,,,,,356,"2,073.5","2,914.5",53.89,14.19,,,2.71,0.06,,
09/04/2017,EMS,1. Life Threating Med Emergencies,"9,611",3.63,62.18,,,67.47,119.24,149.00,531.23,467.28,3,64,,,11.5,38,76,339.5,400.25,6.37,1.36,0.81,0.11,0.98,0.06,,
09/04/2017,EMS,2. Non-Life Threatening Med Emergencies,"13,065",3.62,80.23,,,87.60,135.46,178.31,696.79,608.95,3,80,,,11,42,80.5,449.5,519.5,8.64,1.54,0.74,0.15,1.28,0.06,,
09/04/2017,FDNY,1. Structural Fires,271,3.59,81.80,,,,,96.18,292.69,290.06,3,64,,,,,11,190,276,3.28,0.24,,,1.30,0.06,,
09/04/2017,FDNY,2. Non-Structural Fires,159,3.65,78.17,,,,,92.66,353.38,348.98,3,61,,,,,11,234,323,4.35,0.24,,,1.24,0.06,,
09/04/2017,FDNY,3. Medical Emergencies,"3,340",3.62,179.16,,,71.74,175.36,202.44,487.55,414.20,3,113,,,5,52,7,259,390,4.75,0.39,1.76,0.09,2.93,0.06,,
09/04/2017,FDNY,4. Non-Medical Emergencies,"2,736",3.71,197.16,,,,,214.94,524.00,472.34,3,77,,,,,12,271,381.5,5.15,0.30,,,3.22,0.06,,
09/04/2017,NYPD,1. Critical,"1,121",3.74,112.77,,,,,217.52,422.94,408.49,3,83,,,,,62,138,327,3.42,1.75,,,1.82,0.06,,
09/04/2017,NYPD,2. Serious,"2,572",3.56,111.21,,,,,230.82,533.94,523.59,3,87,,,,,73,185,389,5.05,1.99,,,1.79,0.06,,
09/04/2017,NYPD,3. Non-Critical,711,3.59,164.93,,,,,488.31,"1,265.26","1,252.83",3,138,,,,,127,379,778,12.95,5.39,,,2.69,0.06,,
09/04/2017,NYPD (Non-CIP),Alarms,"2,211",3.69,122.99,,,,,721.19,"2,973.45","2,973.45",3,103,,,,,268,"1,164","1,790",37.54,9.97,,,1.99,0.06,,
